! R&S PA Compression Test Version 1.6
! (C) 2016 Rohde & Schwarz North America
! 
! Fri Feb 04 01:34:17 2016
! 
! VNA INSTRUMENT INFO
! Connection:       TCPIP
! Address:          127.0.0.1
! Make:             Rohde & Schwarz
! Model:            ZVA
! Serial No:        1145101099999999
! Firmware Version: 3.60
! Min Frequency:    300 KHz
! Max Frequency:    8 GHz
! Number of Ports:  4
! Options:
!     ZVA-K7
!     ZVA-K17
!     ZVAB-SIM
!     ZVT8-B63
!     ZVT8-B64
!     ZVT8-B65
!     ZVT8-B66
!     ZVT8-B68
!     ZVA8-B16
!     ZVA8-B21
!     ZVA8-B22
!     ZVA8-B23
!     ZVA8-B24
!     ZVA8-B31
!     ZVA8-B32
!     ZVA8-B33
!     ZVA8-B34
!     ZVT8-B67
!     ZVA-B7
! 
! PULSED RF? No
! 
! SETTINGS
! Start Frequency:        500 MHz
! Stop Frequency:         6 GHz
! Frequency Points:       51
! IF BW:                  100 KHz
! 
! Start Power:            -20 dBm
! Stop Power:             10 dBm
! Power Points:           61
! Compression value:      1 dB
! Include gain expansion? Yes
! Stop at compression?    Yes
! Post Condition:         None
! 
! Channel:                1
! Input port:             1
! Output port:            2
! 
! 
Frequency_Hz,             Pin_dBm,                  Pin_deg,                  Pout_dBm,                 Pout_deg,                 S11_dB,                   S11_deg,                  S21_dB,                   S21_deg,                  S12_dB,                   S12_deg,                  S22_dB,                   S22_deg
6.100000000000000e+08,    -1.001330624657300e+01,   0.000000000000000e+00,    5.675007824815021e+00,    1.379718008719820e+02,    -1.629113676583309e+01,   -6.321075831922902e+00,   1.568831407138802e+01,    1.379718008719820e+02,    -2.277212940851386e+01,   -3.601063865767944e+01,   -1.554234175514108e+01,   7.834379091153252e+01
6.100000000000000e+08,    -9.495114443437799e+00,   0.000000000000000e+00,    6.164724023737509e+00,    1.378584755733867e+02,    -1.629253962912177e+01,   -6.585393388088408e+00,   1.565983846717531e+01,    1.378584755733867e+02,    -2.268924318016484e+01,   -3.672997118617605e+01,   -1.495479099328762e+01,   7.717174581853904e+01
6.100000000000000e+08,    -8.976356273363109e+00,   0.000000000000000e+00,    6.690827715929872e+00,    1.378120594407391e+02,    -1.632304443734540e+01,   -6.636077847676368e+00,   1.566718398929298e+01,    1.378120594407391e+02,    -2.270208455696197e+01,   -3.670486323482733e+01,   -1.485732106379434e+01,   7.926834492611786e+01
6.100000000000000e+08,    -8.444739852831233e+00,   0.000000000000000e+00,    7.184325930774998e+00,    1.381810167591329e+02,    -1.628890315569521e+01,   -6.123364363479727e+00,   1.562906578360623e+01,    1.381810167591329e+02,    -2.269112799686868e+01,   -3.646768532262986e+01,   -1.496235414381510e+01,   7.878001144793585e+01
6.100000000000000e+08,    -7.982066806701027e+00,   0.000000000000000e+00,    7.673020703485143e+00,    1.380109417049588e+02,    -1.630694375579143e+01,   -6.319239605198558e+00,   1.565508751018617e+01,    1.380109417049588e+02,    -2.269962639400743e+01,   -3.662213230010979e+01,   -1.510014911247455e+01,   7.751594194555146e+01
6.100000000000000e+08,    -7.491852157947584e+00,   0.000000000000000e+00,    8.142709415375242e+00,    1.379436088891817e+02,    -1.628746616136575e+01,   -6.531372238399897e+00,   1.563456157332283e+01,    1.379436088891817e+02,    -2.269200938280921e+01,   -3.621895574024679e+01,   -1.499336320310129e+01,   7.702630375574218e+01
6.100000000000000e+08,    -6.997476238780642e+00,   0.000000000000000e+00,    8.620818006934654e+00,    1.378196179875212e+02,    -1.633890986496466e+01,   -6.545263444224723e+00,   1.561829424571530e+01,    1.378196179875212e+02,    -2.274395198389232e+01,   -3.657005805869267e+01,   -1.470246685938965e+01,   7.786147917164662e+01
6.100000000000000e+08,    -6.537722087354574e+00,   0.000000000000000e+00,    9.114678399883218e+00,    1.379141661066386e+02,    -1.631262461002616e+01,   -6.183396755496847e+00,   1.565240048723779e+01,    1.379141661066386e+02,    -2.273179324084312e+01,   -3.618534256535313e+01,   -1.502293303741098e+01,   7.944883928792218e+01
6.100000000000000e+08,    -6.027951401548151e+00,   0.000000000000000e+00,    9.600962163220528e+00,    1.379740864974818e+02,    -1.631868242620747e+01,   -6.252299410891841e+00,   1.562891356476868e+01,    1.379740864974818e+02,    -2.276774329845631e+01,   -3.668523083537101e+01,   -1.497263171610032e+01,   7.690349487299332e+01
6.100000000000000e+08,    -5.559688691802371e+00,   0.000000000000000e+00,    1.007381585212941e+01,    1.381429683075177e+02,    -1.631990054308256e+01,   -6.187496249561147e+00,   1.563350454393178e+01,    1.381429683075177e+02,    -2.279119755319913e+01,   -3.615790601962372e+01,   -1.498585204716690e+01,   7.719667346173642e+01
6.100000000000000e+08,    -5.050664401694824e+00,   0.000000000000000e+00,    1.055436140823567e+01,    1.378836977413989e+02,    -1.636510403669649e+01,   -6.370754857790425e+00,   1.560502580993050e+01,    1.378836977413989e+02,    -2.280463686174313e+01,   -3.597273486341965e+01,   -1.521023605147601e+01,   7.692328364236180e+01
6.100000000000000e+08,    -4.548949604821438e+00,   0.000000000000000e+00,    1.108084508653716e+01,    1.380494240412275e+02,    -1.636452512598213e+01,   -6.370275511199469e+00,   1.562979469135860e+01,    1.380494240412275e+02,    -2.292600557786839e+01,   -3.663765002890133e+01,   -1.508956599822727e+01,   7.784208434967225e+01
6.100000000000000e+08,    -4.043767927020234e+00,   0.000000000000000e+00,    1.155148749852972e+01,    1.379429888342180e+02,    -1.637738376358578e+01,   -6.300056279275236e+00,   1.559525542554995e+01,    1.379429888342180e+02,    -2.254515574898684e+01,   -3.589232202979562e+01,   -1.522252331182060e+01,   7.681235630779773e+01
6.100000000000000e+08,    -3.555632442972374e+00,   0.000000000000000e+00,    1.204682171250361e+01,    1.378341453205143e+02,    -1.637507719732053e+01,   -6.367071591604715e+00,   1.560245415547599e+01,    1.378341453205143e+02,    -2.265520426089580e+01,   -3.647597839209158e+01,   -1.496399608197986e+01,   7.789177107010259e+01
6.100000000000000e+08,    -3.097714329561434e+00,   0.000000000000000e+00,    1.252661619735186e+01,    1.378645874241128e+02,    -1.634303582261062e+01,   -6.459646659097776e+00,   1.562433052691329e+01,    1.378645874241128e+02,    -2.269624665332827e+01,   -3.695320364982656e+01,   -1.504890741149835e+01,   7.813282024818145e+01
6.100000000000000e+08,    -2.616766808030903e+00,   0.000000000000000e+00,    1.300675794131351e+01,    1.378793214729103e+02,    -1.639842068600447e+01,   -6.160142310504241e+00,   1.562352474934442e+01,    1.378793214729103e+02,    -2.268004414807043e+01,   -3.640664505414849e+01,   -1.501480477469998e+01,   7.748152317100920e+01
6.100000000000000e+08,    -2.123084759915869e+00,   0.000000000000000e+00,    1.348783381094015e+01,    1.379989590484800e+02,    -1.640974466583446e+01,   -6.179914392795482e+00,   1.561091857085602e+01,    1.379989590484800e+02,    -2.274574408128668e+01,   -3.590533000928173e+01,   -1.487927361694503e+01,   7.771462164505473e+01
6.100000000000000e+08,    -1.630364926265635e+00,   0.000000000000000e+00,    1.397631521919013e+01,    1.377086414160304e+02,    -1.642400123301757e+01,   -6.461636282566092e+00,   1.560668014545577e+01,    1.377086414160304e+02,    -2.272302656062143e+01,   -3.643568031139661e+01,   -1.481177976689649e+01,   7.723433900394846e+01
6.100000000000000e+08,    -1.136700414306180e+00,   0.000000000000000e+00,    1.447529839469347e+01,    1.377967635343516e+02,    -1.645081620196111e+01,   -6.209827718087761e+00,   1.561199880899965e+01,    1.377967635343516e+02,    -2.274151226214880e+01,   -3.581900090782847e+01,   -1.490854673013928e+01,   7.768993583476659e+01
6.100000000000000e+08,    -6.210591636858354e-01,   0.000000000000000e+00,    1.501012845793544e+01,    1.377621998077925e+02,    -1.646156811681728e+01,   -6.286143978024231e+00,   1.563118762162128e+01,    1.377621998077925e+02,    -2.267375656673857e+01,   -3.631147313916600e+01,   -1.502361972946484e+01,   7.767123239174899e+01
6.100000000000000e+08,    -1.342112882576494e-01,   0.000000000000000e+00,    1.549263778104237e+01,    1.376215679809891e+02,    -1.652309669955401e+01,   -6.325252139335323e+00,   1.562684906930002e+01,    1.376215679809891e+02,    -2.274687668027765e+01,   -3.604386539808964e+01,   -1.493196228429883e+01,   7.751706224265826e+01
6.100000000000000e+08,    3.681985669817109e-01,    0.000000000000000e+00,    1.596177745155084e+01,    1.376384488102624e+02,    -1.655745924250437e+01,   -6.258565764184758e+00,   1.559357888456913e+01,    1.376384488102624e+02,    -2.269737597163686e+01,   -3.630790776837489e+01,   -1.495557588379361e+01,   7.821618072586968e+01
6.100000000000000e+08,    8.570814480930515e-01,    0.000000000000000e+00,    1.638159664872113e+01,    1.375952512486515e+02,    -1.661024646504561e+01,   -6.344088038789621e+00,   1.552451520062808e+01,    1.375952512486515e+02,    -2.278151177438490e+01,   -3.600803775366744e+01,   -1.499818280564621e+01,   7.837841795173610e+01
6.100000000000000e+08,    1.358698543274766e+00,    0.000000000000000e+00,    1.664129894738226e+01,    1.380245886555740e+02,    -1.665359646344470e+01,   -6.275127304406731e+00,   1.528260040410749e+01,    1.380245886555740e+02,    -2.263961887916277e+01,   -3.634782818866149e+01,   -1.497669424680486e+01,   7.808507810981081e+01
6.100000000000000e+08,    1.852961828801995e+00,    0.000000000000000e+00,    1.705135697318813e+01,    1.379822552770038e+02,    -1.672615962275326e+01,   -6.251928646386267e+00,   1.519839514438614e+01,    1.379822552770038e+02,    -2.272846412231020e+01,   -3.702818824954767e+01,   -1.490771177457539e+01,   7.783963173904880e+01
6.100000000000000e+08,    2.365953981505523e+00,    0.000000000000000e+00,    1.691382219939794e+01,    1.373002535602122e+02,    -1.684128048546799e+01,   -6.227785849342975e+00,   1.454786821789242e+01,    1.373002535602122e+02,    -2.280444062594972e+01,   -3.641836038231909e+01,   -1.490300139594553e+01,   7.765265697151555e+01
7.200000000000000e+08,    -1.992870836627021e+01,   0.000000000000000e+00,    -4.268020926502656e+00,   1.312188444259819e+02,    -1.562611310563634e+01,   -1.754862105835296e+02,   1.566068743976755e+01,    1.312188444259819e+02,    -2.295796567386596e+01,   -4.720096788031171e+01,   -1.703323768579538e+01,   6.440074502833226e+00
7.200000000000000e+08,    -1.946992497801696e+01,   0.000000000000000e+00,    -3.774465215305634e+00,   1.311370503734388e+02,    -1.562941480662060e+01,   -1.745290021369099e+02,   1.569545976271133e+01,    1.311370503734388e+02,    -2.301375237386855e+01,   -4.915952889654202e+01,   -1.743719051918681e+01,   9.429307826918683e+00
7.200000000000000e+08,    -1.903818730003836e+01,   0.000000000000000e+00,    -3.279600347452167e+00,   1.309699717324985e+02,    -1.551102669255346e+01,   -1.746821085807078e+02,   1.575858695258619e+01,    1.309699717324985e+02,    -2.282871899234146e+01,   -4.813854019690387e+01,   -1.756234733493385e+01,   7.882943692259874e+00
7.200000000000000e+08,    -1.843832597099352e+01,   0.000000000000000e+00,    -2.788439704522863e+00,   1.311803533849040e+02,    -1.570309550638576e+01,   -1.752649301216370e+02,   1.564988626647066e+01,    1.311803533849040e+02,    -2.287431586398708e+01,   -4.882895591763753e+01,   -1.732920847842375e+01,   8.027787121206595e+00
7.200000000000000e+08,    -1.799744784422125e+01,   0.000000000000000e+00,    -2.280896911453778e+00,   1.304533437732189e+02,    -1.559740072823722e+01,   -1.754624187769345e+02,   1.571655093276747e+01,    1.304533437732189e+02,    -2.289319969879904e+01,   -4.836978369613926e+01,   -1.735456748190657e+01,   8.695948632184871e+00
7.200000000000000e+08,    -1.746154792380639e+01,   0.000000000000000e+00,    -1.828826864617159e+00,   1.312235768376446e+02,    -1.563662997402128e+01,   -1.749505319921124e+02,   1.563272105918923e+01,    1.312235768376446e+02,    -2.288052998095182e+01,   -4.827161525110665e+01,   -1.748833509335815e+01,   1.220008674676732e+01
7.200000000000000e+08,    -1.688119547208572e+01,   0.000000000000000e+00,    -1.257545096052791e+00,   1.319966873709362e+02,    -1.569491987619682e+01,   -1.739160179290075e+02,   1.562365037603293e+01,    1.319966873709362e+02,    -2.291833026069067e+01,   -4.880935936823058e+01,   -1.769496982094006e+01,   1.077659585943383e+01
7.200000000000000e+08,    -1.641624347129147e+01,   0.000000000000000e+00,    -7.491606767896002e-01,   1.305219306817882e+02,    -1.564146916210832e+01,   -1.759712555633601e+02,   1.566708279450187e+01,    1.305219306817882e+02,    -2.288979497328523e+01,   -4.795003504273140e+01,   -1.737770906031601e+01,   3.735097505084009e+00
7.200000000000000e+08,    -1.592400064606585e+01,   0.000000000000000e+00,    -2.906191108422913e-01,   1.307542842932275e+02,    -1.571652953659682e+01,   -1.754016277748027e+02,   1.563338153522356e+01,    1.307542842932275e+02,    -2.293429096936972e+01,   -4.781400814823794e+01,   -1.752377478899380e+01,   4.226332456205957e+00
7.200000000000000e+08,    -1.543194150324101e+01,   0.000000000000000e+00,    1.955763733482634e-01,    1.311394972125674e+02,    -1.573606250705398e+01,   -1.748211446507153e+02,   1.562751787658928e+01,    1.311394972125674e+02,    -2.290572313596979e+01,   -4.847860704640381e+01,   -1.772601631433755e+01,   1.256415164408193e+01
7.200000000000000e+08,    -1.493101807901534e+01,   0.000000000000000e+00,    6.944863307688944e-01,    1.307830209650387e+02,    -1.564180803951180e+01,   -1.755202183710276e+02,   1.562550440978423e+01,    1.307830209650387e+02,    -2.299466092714598e+01,   -4.871508428383897e+01,   -1.781834909039742e+01,   8.959562211829292e+00
7.200000000000000e+08,    -1.457306374855881e+01,   0.000000000000000e+00,    1.185290002185749e+00,    1.309738660264243e+02,    -1.554130636696879e+01,   -1.752254819040558e+02,   1.575835375074456e+01,    1.309738660264243e+02,    -2.285712034294617e+01,   -4.829845028178344e+01,   -1.758699280646994e+01,   1.327461107423687e+01
7.200000000000000e+08,    -1.393761268906078e+01,   0.000000000000000e+00,    1.659430818480299e+00,    1.304984010490535e+02,    -1.567578841724245e+01,   -1.760361989094936e+02,   1.559704350754108e+01,    1.304984010490535e+02,    -2.291823472479997e+01,   -4.838028700089755e+01,   -1.726062865639750e+01,   9.943159519570630e+00
7.200000000000000e+08,    -1.345254573935716e+01,   0.000000000000000e+00,    2.185998015058347e+00,    1.308049142547391e+02,    -1.565956385857676e+01,   -1.753779923937186e+02,   1.563854375441551e+01,    1.308049142547391e+02,    -2.287347547115032e+01,   -4.811912102421953e+01,   -1.781277891173997e+01,   1.102108232908266e+01
7.200000000000000e+08,    -1.297296712949238e+01,   0.000000000000000e+00,    2.684785715940082e+00,    1.308831370118263e+02,    -1.563167149828058e+01,   -1.753157849315274e+02,   1.565775284543246e+01,    1.308831370118263e+02,    -2.297501275456956e+01,   -4.806731203435928e+01,   -1.781218308335142e+01,   4.493990746192139e+00
7.200000000000000e+08,    -1.242756077214822e+01,   0.000000000000000e+00,    3.186323598622257e+00,    1.310088482895169e+02,    -1.570549915199165e+01,   -1.749977178904348e+02,   1.561388437077048e+01,    1.310088482895169e+02,    -2.287867759901812e+01,   -4.819986076558449e+01,   -1.716844367037585e+01,   9.002874856909344e+00
7.200000000000000e+08,    -1.197411759294238e+01,   0.000000000000000e+00,    3.670893056290920e+00,    1.308346437115132e+02,    -1.566385084584317e+01,   -1.756369689808965e+02,   1.564501064923330e+01,    1.308346437115132e+02,    -2.297844446028952e+01,   -4.778682580793882e+01,   -1.724376525042008e+01,   1.151195281389509e+01
7.200000000000000e+08,    -1.151324804814001e+01,   0.000000000000000e+00,    4.163023697835506e+00,    1.309910410517389e+02,    -1.566215690006404e+01,   -1.751943832154464e+02,   1.567627174597551e+01,    1.309910410517389e+02,    -2.284796990552308e+01,   -4.832118368605433e+01,   -1.787469516071529e+01,   1.100348832759832e+01
7.200000000000000e+08,    -1.101296492792246e+01,   0.000000000000000e+00,    4.648603131904775e+00,    1.310363847687186e+02,    -1.561761132051017e+01,   -1.749096464152626e+02,   1.566156805982724e+01,    1.310363847687186e+02,    -2.295044681719690e+01,   -4.787860215867954e+01,   -1.771966671742034e+01,   1.042535359243657e+01
7.200000000000000e+08,    -1.047369306883871e+01,   0.000000000000000e+00,    5.138803886667578e+00,    1.307826861434657e+02,    -1.571772605974393e+01,   -1.754131417613912e+02,   1.561249695550629e+01,    1.307826861434657e+02,    -2.289713293046433e+01,   -4.792021013772190e+01,   -1.797123865050546e+01,   8.147969661278184e+00
7.200000000000000e+08,    -1.001502945750378e+01,   0.000000000000000e+00,    5.622473812221596e+00,    1.308715954577326e+02,    -1.569148630740311e+01,   -1.751718992100777e+02,   1.563750326972538e+01,    1.308715954577326e+02,    -2.297250853795861e+01,   -4.805651386169119e+01,   -1.751465571034049e+01,   8.473774962206813e+00
7.200000000000000e+08,    -9.526126945036324e+00,   0.000000000000000e+00,    6.105843563125985e+00,    1.307788143924783e+02,    -1.567491180710790e+01,   -1.754354887490325e+02,   1.563197050816231e+01,    1.307788143924783e+02,    -2.290511676055962e+01,   -4.828648566173515e+01,   -1.745365392762859e+01,   1.103355853647268e+01
7.200000000000000e+08,    -8.990944862171126e+00,   0.000000000000000e+00,    6.645204237560154e+00,    1.307840214792835e+02,    -1.569234039933359e+01,   -1.753914767391395e+02,   1.563614909973128e+01,    1.307840214792835e+02,    -2.286830778915493e+01,   -4.809950802647166e+01,   -1.749119013921833e+01,   1.054906839400471e+01
7.200000000000000e+08,    -8.493526249842176e+00,   0.000000000000000e+00,    7.127514084173713e+00,    1.308174763327250e+02,    -1.572446235760594e+01,   -1.753807319532748e+02,   1.562104033401589e+01,    1.308174763327250e+02,    -2.292499244638403e+01,   -4.794400064355143e+01,   -1.754410574645827e+01,   1.120064133261380e+01
7.200000000000000e+08,    -8.014787643178146e+00,   0.000000000000000e+00,    7.607274224439999e+00,    1.307464228567375e+02,    -1.569226999701447e+01,   -1.753725529941514e+02,   1.562206186761814e+01,    1.307464228567375e+02,    -2.292741069020368e+01,   -4.805536421500091e+01,   -1.771169744200798e+01,   1.175900368079687e+01
7.200000000000000e+08,    -7.540486114788614e+00,   0.000000000000000e+00,    8.083024107964325e+00,    1.308567361883335e+02,    -1.569579232970583e+01,   -1.752530264273359e+02,   1.562351022275294e+01,    1.308567361883335e+02,    -2.296198670821013e+01,   -4.795174263096937e+01,   -1.774390828713825e+01,   1.044073865867182e+01
7.200000000000000e+08,    -7.066577700271893e+00,   0.000000000000000e+00,    8.561083178234497e+00,    1.308344532293229e+02,    -1.569489679748511e+01,   -1.752367862342793e+02,   1.562766087850639e+01,    1.308344532293229e+02,    -2.290492574152320e+01,   -4.832178927492337e+01,   -1.779338957117331e+01,   1.260472434000194e+01
7.200000000000000e+08,    -6.545502614444096e+00,   0.000000000000000e+00,    9.054287435968231e+00,    1.308609768228219e+02,    -1.572829731906167e+01,   -1.752656954956425e+02,   1.559979005041233e+01,    1.308609768228219e+02,    -2.289912871305814e+01,   -4.824781595960043e+01,   -1.726193835157975e+01,   1.037888931042729e+01
7.200000000000000e+08,    -6.094234041836962e+00,   0.000000000000000e+00,    9.534696941649953e+00,    1.307961840981577e+02,    -1.570189441218687e+01,   -1.752737146207876e+02,   1.562893098348692e+01,    1.307961840981577e+02,    -2.290013072373805e+01,   -4.864633892826569e+01,   -1.756481331665377e+01,   1.372514109074534e+01
7.200000000000000e+08,    -5.589923784672500e+00,   0.000000000000000e+00,    1.003391292740434e+01,    1.309726588603085e+02,    -1.571077287146049e+01,   -1.750217388310748e+02,   1.562383671207684e+01,    1.309726588603085e+02,    -2.288889400461753e+01,   -4.821074833126858e+01,   -1.748716520915031e+01,   8.139094180323584e+00
7.200000000000000e+08,    -5.101539859924344e+00,   0.000000000000000e+00,    1.050191790417867e+01,    1.307296670027970e+02,    -1.574003904994798e+01,   -1.753402824861087e+02,   1.560345776410301e+01,    1.307296670027970e+02,    -2.298904604826553e+01,   -4.767162787402652e+01,   -1.749249737635448e+01,   1.011285942388700e+01
7.200000000000000e+08,    -4.588249031232380e+00,   0.000000000000000e+00,    1.103486522244535e+01,    1.308127675635413e+02,    -1.570829492894355e+01,   -1.752606875451027e+02,   1.562311425367773e+01,    1.308127675635413e+02,    -2.287897153299269e+01,   -4.824042948482726e+01,   -1.756482202125641e+01,   1.279457569186952e+01
7.200000000000000e+08,    -4.073212194694619e+00,   0.000000000000000e+00,    1.150852468584792e+01,    1.307258008636142e+02,    -1.575662975497824e+01,   -1.753167268322746e+02,   1.558173688054254e+01,    1.307258008636142e+02,    -2.296815971656572e+01,   -4.795107937997518e+01,   -1.748382487211607e+01,   1.079097048066672e+01
7.200000000000000e+08,    -3.613538780201026e+00,   0.000000000000000e+00,    1.199857946368117e+01,    1.307764414000970e+02,    -1.574165894383390e+01,   -1.751793620913571e+02,   1.561211824388219e+01,    1.307764414000970e+02,    -2.289183577092661e+01,   -4.785587432300790e+01,   -1.733569149685866e+01,   1.143531893233572e+01
7.200000000000000e+08,    -3.113657986488420e+00,   0.000000000000000e+00,    1.248870089153762e+01,    1.307987630661981e+02,    -1.575508657784587e+01,   -1.752284593337604e+02,   1.560235887802604e+01,    1.307987630661981e+02,    -2.289531373237061e+01,   -4.840097772424600e+01,   -1.757715041760692e+01,   1.167603391009863e+01
7.200000000000000e+08,    -2.625045830505400e+00,   0.000000000000000e+00,    1.298522577093250e+01,    1.306861723410699e+02,    -1.577245010427743e+01,   -1.752719627905307e+02,   1.561027160143790e+01,    1.306861723410699e+02,    -2.292057390667193e+01,   -4.837354634461246e+01,   -1.741447047085610e+01,   1.043921796626356e+01
7.200000000000000e+08,    -2.127374029626480e+00,   0.000000000000000e+00,    1.348046434515381e+01,    1.306402132998693e+02,    -1.578919478629840e+01,   -1.752396440963417e+02,   1.560783837478029e+01,    1.306402132998693e+02,    -2.297612648471585e+01,   -4.853376562609099e+01,   -1.747706025416321e+01,   9.755464442904367e+00
7.200000000000000e+08,    -1.651007870425296e+00,   0.000000000000000e+00,    1.397718215928538e+01,    1.306330176785403e+02,    -1.580938370635831e+01,   -1.751641873419214e+02,   1.562819002971068e+01,    1.306330176785403e+02,    -2.289277680402090e+01,   -4.866270836482022e+01,   -1.760376432185449e+01,   1.032230374789669e+01
7.200000000000000e+08,    -1.157901939482336e+00,   0.000000000000000e+00,    1.447059208253882e+01,    1.306407879552977e+02,    -1.585333070582700e+01,   -1.752695533921639e+02,   1.562849402202116e+01,    1.306407879552977e+02,    -2.290884741626666e+01,   -4.820796559548526e+01,   -1.743666137684726e+01,   1.051872064808816e+01
