!CSV A.01.01
!Agilent Technologies,N5241A,MY52011414,A.09.80.16
!Date: Friday, February, 27, 2015 18:02:12
!Source: GCA Sweep Data

"Calibration State:","ON",,,,,,,
"Num Freq Points:",201,,,,,,,
"Num Power Points:",21,,,,,,,

Frequency,S11,,Pin Data,,Pout Data,,S21,,Delta Gain,,AI1,AI2,
<Hz>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<LogMag (dB)>,<Phase (Deg)>,<LogMag (dBm)>,<Phase (Deg)>,<Real (U)>,<Real (U)>
2.093e+009,-10.4757,69.2156,26.5561,-78.9832,43.5382,39.3413,16.9821,118.324,0.496424,-1.02162,0,0
2.093e+009,-10.6682,68.735,27.3921,-77.9672,44.4228,39.833,17.0307,117.8,0.545121,-1.54594,0,0
2.093e+009,-10.9038,68.2237,28.2311,-76.7315,45.2808,40.4641,17.0497,117.196,0.564062,-2.1505,0,0
2.093e+009,-11.2173,67.2234,29.0915,-75.1151,46.1304,41.0951,17.039,116.21,0.553322,-3.13592,0,0
2.093e+009,-11.6536,65.5556,29.9243,-74.1113,46.8775,40.7674,16.9532,114.879,0.467551,-4.46739,0,0
2.093e+009,-12.2501,62.3651,30.7998,-72.6796,47.5526,40.2903,16.7528,112.97,0.267197,-6.37621,0,0
2.093e+009,-12.748,57.786,31.638,-70.9179,48.0514,40.1914,16.4134,111.109,-0.0722126,-8.23681,0,0
2.093e+009,-12.9743,52.5265,32.4677,-69.4894,48.4254,39.9979,15.9577,109.487,-0.52791,-9.85875,0,0
2.093e+009,-13.0015,47.2868,33.3256,-68.2434,48.7154,39.7154,15.3897,107.959,-1.09589,-11.3873,0,0
2.093e+009,-12.9336,42.19,34.177,-66.9934,48.9441,39.4185,14.7671,106.412,-1.71857,-12.9342,0,0
2.093e+009,-12.8339,37.497,35.0186,-65.4804,49.1258,39.4709,14.1073,104.951,-2.37834,-14.3948,0,0
2.093e+009,-12.7267,32.8411,35.8756,-64.0929,49.2671,39.2949,13.3915,103.388,-3.09411,-15.9583,0,0
2.093e+009,-12.625,28.5169,36.718,-62.8876,49.3672,39.0405,12.6492,101.928,-3.83641,-17.418,0,0
2.094e+009,-9.67057,70.7252,19.8322,-103.675,36.3504,15.3762,16.5182,119.051,0,0,0,0
2.094e+009,-9.74672,70.457,20.6733,-101.655,37.2372,17.2787,16.5639,118.934,0.0456875,-0.117498,0,0
2.094e+009,-9.8253,70.3806,21.4957,-100.768,38.1434,18.2717,16.6477,119.04,0.129443,-0.0114463,0,0
2.094e+009,-9.96348,70.1609,22.3802,-99.473,39.0538,19.4777,16.6736,118.951,0.155355,-0.100788,0,0
2.094e+009,-10.0637,69.9685,23.1935,-98.3024,39.9446,20.5931,16.7511,118.896,0.232897,-0.155849,0,0
2.094e+009,-10.1816,69.748,24.0383,-97.0115,40.8579,21.7257,16.8196,118.737,0.301433,-0.314183,0,0
2.094e+009,-10.337,69.6159,24.8857,-96.0759,41.7639,22.5153,16.8783,118.591,0.360049,-0.460149,0,0
2.094e+009,-10.5061,69.2247,25.7386,-94.5499,42.6726,23.7092,16.934,118.259,0.415791,-0.79234,0,0
2.094e+009,-10.6561,68.9864,26.5786,-93.0015,43.5852,24.9219,17.0066,117.923,0.488398,-1.12796,0,0
2.094e+009,-10.8729,68.5307,27.4223,-92.006,44.4568,25.4173,17.0345,117.423,0.516252,-1.62808,0,0
2.094e+009,-11.1294,67.9691,28.2751,-90.1478,45.322,26.6219,17.0468,116.77,0.528614,-2.28169,0,0
2.094e+009,-11.4387,66.9263,29.1102,-89.2591,46.1533,26.4647,17.0431,115.724,0.52489,-3.32754,0,0
2.094e+009,-11.9035,65.1482,29.9722,-87.9981,46.9261,26.3139,16.9539,114.312,0.435669,-4.7393,0,0
2.094e+009,-12.5099,61.8709,30.8338,-86.3401,47.5892,26.1217,16.7554,112.462,0.237214,-6.58961,0,0
2.094e+009,-13.0091,57.1805,31.6653,-85.1392,48.0751,25.4574,16.4098,110.597,-0.108364,-8.45482,0,0
2.094e+009,-13.2411,51.6995,32.515,-83.8491,48.4498,25.0616,15.9348,108.911,-0.583388,-10.1406,0,0
2.094e+009,-13.2612,46.5075,33.3362,-82.3584,48.7275,25.1116,15.3913,107.47,-1.12689,-11.5814,0,0
2.094e+009,-13.196,41.3112,34.1939,-80.9509,48.9555,24.9836,14.7616,105.934,-1.75661,-13.1169,0,0
2.094e+009,-13.0935,36.4069,35.0349,-79.228,49.1358,25.1716,14.1009,104.4,-2.41731,-14.6518,0,0
2.094e+009,-12.9789,31.7923,35.881,-78.2589,49.2752,24.6355,13.3942,102.894,-3.12403,-16.157,0,0
2.094e+009,-12.8647,27.2442,36.7341,-76.9933,49.3748,24.3751,12.6407,101.368,-3.87751,-17.6831,0,0
2.095e+009,-9.72699,69.1059,19.8439,-117.112,36.4073,0.655123,16.5635,117.768,0,0,0,0
2.095e+009,-9.81724,68.9375,20.6586,-115.821,37.2782,2.0109,16.6195,117.832,0.0560734,0.0640389,0,0
2.095e+009,-9.91953,68.6559,21.5326,-114.619,38.2034,3.12192,16.6708,117.741,0.107337,-0.0265901,0,0
2.095e+009,-9.99822,68.636,22.3466,-113.732,39.1056,4.09263,16.759,117.825,0.19553,0.0572485,0,0
2.095e+009,-10.1347,68.4615,23.2063,-112.274,40.0125,5.46728,16.8062,117.741,0.242763,-0.026491,0,0
2.095e+009,-10.2595,68.1491,24.0487,-111.148,40.9193,6.42751,16.8706,117.576,0.307151,-0.191769,0,0
2.095e+009,-10.397,67.8331,24.8962,-109.548,41.8399,7.76743,16.9437,117.315,0.380206,-0.452579,0,0
2.095e+009,-10.5622,67.6342,25.7362,-108.359,42.738,8.71516,17.0018,117.074,0.438315,-0.69385,0,0
2.095e+009,-10.75,67.3879,26.5892,-107.088,43.6408,9.6568,17.0516,116.744,0.488148,-1.02329,0,0
2.095e+009,-10.9607,66.9165,27.4363,-105.731,44.5276,10.5101,17.0913,116.241,0.527841,-1.52661,0,0
2.095e+009,-11.1977,66.305,28.2733,-104.168,45.3971,11.3702,17.1238,115.539,0.560341,-2.22907,0,0
2.095e+009,-11.518,65.337,29.1113,-103.327,46.2155,11.2429,17.1042,114.57,0.540715,-3.19728,0,0
2.095e+009,-11.9997,63.3601,29.966,-101.673,46.9773,11.3565,17.0114,113.029,0.447908,-4.73827,0,0
2.095e+009,-12.6185,60.0514,30.8292,-100.181,47.6339,11.0374,16.8047,111.218,0.241283,-6.54919,0,0
2.095e+009,-13.1298,55.1087,31.679,-98.7646,48.1293,10.5678,16.4503,109.332,-0.113118,-8.4352,0,0
2.095e+009,-13.3489,49.6889,32.5046,-97.4009,48.4922,10.3299,15.9875,107.731,-0.575923,-10.0368,0,0
2.095e+009,-13.3693,44.1795,33.351,-96.1638,48.7717,10.0039,15.4207,106.168,-1.14278,-11.5999,0,0
2.095e+009,-13.2901,38.9059,34.2057,-94.8919,48.9997,9.7435,14.794,104.635,-1.76947,-13.1322,0,0
2.095e+009,-13.174,33.9765,35.0488,-93.1976,49.1796,9.91916,14.1308,103.117,-2.4327,-14.6509,0,0
2.095e+009,-13.0521,29.1593,35.9115,-92.1351,49.3187,9.43109,13.4071,101.566,-3.15632,-16.2014,0,0
2.095e+009,-12.9314,24.7062,36.7386,-90.5429,49.4141,9.54923,12.6755,100.092,-3.88798,-17.6755,0,0
2.096e+009,-9.85329,69.0422,19.8263,-131.23,36.2949,-13.2674,16.4686,117.963,0,0,0,0
2.096e+009,-9.95212,68.8819,20.6812,-129.817,37.1839,-11.8772,16.5027,117.94,0.0340953,-0.023121,0,0
2.096e+009,-10.0453,68.6294,21.5238,-128.732,38.0981,-10.7427,16.5743,117.989,0.105687,0.0263172,0,0
2.096e+009,-10.1577,68.5529,22.3671,-127.688,39.0039,-9.72022,16.6368,117.968,0.168207,0.00490122,0,0
2.096e+009,-10.241,68.3535,23.1644,-126.378,39.8852,-8.49882,16.7208,117.88,0.252176,-0.0835185,0,0
2.096e+009,-10.3916,68.0512,24.0392,-125.037,40.8179,-7.36024,16.7786,117.677,0.31001,-0.285866,0,0
2.096e+009,-10.5292,67.8762,24.869,-123.718,41.7172,-6.19477,16.8482,117.523,0.379601,-0.440205,0,0
2.096e+009,-10.7026,67.5572,25.7264,-122.505,42.631,-5.30217,16.9045,117.203,0.435918,-0.759867,0,0
2.096e+009,-10.8744,67.1693,26.5759,-121.267,43.5432,-4.48985,16.9673,116.777,0.498645,-1.18624,0,0
2.096e+009,-11.0901,66.8219,27.4046,-119.94,44.4114,-3.57583,17.0068,116.365,0.538178,-1.59857,0,0
2.096e+009,-11.3466,66.1673,28.2674,-118.421,45.294,-2.80733,17.0266,115.613,0.557986,-2.34965,0,0
2.096e+009,-11.6754,65.1493,29.1081,-117.256,46.116,-2.60862,17.008,114.648,0.539351,-3.31545,0,0
2.096e+009,-12.1535,63.2824,29.9609,-115.487,46.8804,-2.30429,16.9195,113.183,0.450894,-4.78,0,0
2.096e+009,-12.7775,59.8461,30.8127,-114.385,47.5326,-3.11839,16.72,111.267,0.251356,-6.69619,0,0
2.096e+009,-13.3053,54.9516,31.6608,-113.08,48.0301,-3.63703,16.3693,109.443,-0.0992887,-8.51984,0,0
2.096e+009,-13.5304,49.3524,32.4897,-111.586,48.3998,-3.80965,15.9101,107.776,-0.558512,-10.1868,0,0
2.096e+009,-13.5499,43.7777,33.3308,-110.364,48.6807,-4.09229,15.3499,106.272,-1.11866,-11.6912,0,0
2.096e+009,-13.4725,38.3303,34.1929,-108.865,48.9118,-4.19957,14.7189,104.666,-1.74975,-13.2975,0,0
2.096e+009,-13.3601,33.3897,35.0201,-107.426,49.0876,-4.24533,14.0675,103.181,-2.40115,-14.7824,0,0
2.096e+009,-13.2245,28.439,35.8815,-106.197,49.2279,-4.59578,13.3464,101.601,-3.1222,-16.3618,0,0
2.096e+009,-13.1012,23.8403,36.7249,-104.52,49.326,-4.41749,12.6011,100.102,-3.86748,-17.8608,0,0
2.097e+009,-9.94105,67.1245,19.8247,-144.888,36.3857,-27.4578,16.561,117.43,0,0,0,0
2.097e+009,-10.0506,67.0424,20.6931,-143.447,37.2931,-25.7989,16.6,117.648,0.0390601,0.218241,0,0
2.097e+009,-10.1166,66.7833,21.523,-142.22,38.2021,-24.6892,16.6791,117.531,0.118141,0.101158,0,0
2.097e+009,-10.253,66.7034,22.3641,-141.215,39.0902,-23.6211,16.726,117.593,0.165057,0.163493,0,0
2.097e+009,-10.3592,66.4584,23.1971,-139.998,39.9962,-22.5586,16.799,117.44,0.238066,0.00964973,0,0
2.097e+009,-10.4767,66.2202,24.0377,-138.617,40.9176,-21.3194,16.8799,117.298,0.318931,-0.1323,0,0
2.097e+009,-10.6304,65.9864,24.884,-137.559,41.8288,-20.4402,16.9447,117.119,0.383734,-0.311209,0,0
2.097e+009,-10.8072,65.7927,25.7421,-136.203,42.7317,-19.2974,16.9896,116.905,0.428642,-0.52455,0,0
2.097e+009,-10.982,65.3574,26.5754,-134.836,43.632,-18.3588,17.0566,116.477,0.495614,-0.952676,0,0
2.097e+009,-11.2205,64.9473,27.4479,-133.28,44.5297,-17.2964,17.0819,115.983,0.520897,-1.44644,0,0
2.097e+009,-11.4641,64.3274,28.2602,-132.186,45.3657,-16.8839,17.1055,115.303,0.544559,-2.12741,0,0
2.097e+009,-11.8171,63.2351,29.1275,-130.652,46.2099,-16.3758,17.0824,114.276,0.521443,-3.15377,0,0
2.097e+009,-12.2966,61.3811,29.9684,-129.5,46.9645,-16.6357,16.9961,112.864,0.435097,-4.56588,0,0
2.097e+009,-12.944,57.7317,30.834,-128.259,47.62,-17.3506,16.786,110.909,0.225045,-6.5214,0,0
2.097e+009,-13.4709,52.6475,31.6786,-127.085,48.1113,-18.0377,16.4327,109.047,-0.128325,-8.38283,0,0
2.097e+009,-13.6883,46.8605,32.5172,-125.367,48.4771,-17.9587,15.9599,107.408,-0.601094,-10.022,0,0
2.097e+009,-13.7017,41.2787,33.363,-123.993,48.7552,-18.0899,15.3922,105.903,-1.16877,-11.527,0,0
2.097e+009,-13.5989,35.7351,34.218,-122.209,48.9836,-17.8784,14.7655,104.331,-1.79546,-13.0988,0,0
2.097e+009,-13.4792,30.6215,35.0691,-121.243,49.1613,-18.4342,14.0922,102.809,-2.46877,-14.6211,0,0
2.097e+009,-13.3351,25.7493,35.9127,-119.776,49.297,-18.516,13.3843,101.26,-3.17669,-16.1701,0,0
2.097e+009,-13.2031,21.0479,36.7677,-118.32,49.3959,-18.5771,12.6282,99.7425,-3.93281,-17.6875,0,0
2.098e+009,-10.0702,66.8197,19.8219,-158.557,36.2686,-42.9761,16.4467,115.581,0,0,0,0
2.098e+009,-10.1269,66.777,20.6345,-157.859,37.1607,-42.1948,16.5261,115.664,0.0794298,0.0829144,0,0
2.098e+009,-10.2505,66.6862,21.5036,-156.406,38.0749,-40.6664,16.5713,115.739,0.124584,0.158252,0,0
2.098e+009,-10.3417,66.2378,22.3381,-155.24,38.9913,-39.7181,16.6532,115.522,0.206507,-0.0589105,0,0
2.098e+009,-10.4769,66.2561,23.1735,-153.992,39.8746,-38.4341,16.701,115.557,0.254316,-0.0233819,0,0
2.098e+009,-10.6111,65.9119,24.0113,-152.775,40.7834,-37.4466,16.7721,115.329,0.325393,-0.252319,0,0
2.098e+009,-10.7752,65.7609,24.8876,-151.383,41.7187,-36.1435,16.8311,115.239,0.384369,-0.341555,0,0
2.098e+009,-10.9294,65.4031,25.7107,-150.018,42.6119,-35.1269,16.9012,114.891,0.454508,-0.689657,0,0
2.098e+009,-11.128,65.0909,26.5677,-149.118,43.5171,-34.5501,16.9494,114.568,0.502685,-1.01309,0,0
2.098e+009,-11.3552,64.5819,27.4233,-147.582,44.4074,-33.5729,16.9841,114.009,0.537398,-1.5714,0,0
2.098e+009,-11.6153,63.9451,28.2575,-146.269,45.2623,-32.9441,17.0048,113.325,0.558107,-2.25602,0,0
2.098e+009,-11.9439,62.9296,29.0782,-144.818,46.0716,-32.4472,16.9934,112.371,0.546652,-3.20953,0,0
2.098e+009,-12.4639,60.8696,29.958,-143.826,46.8517,-32.9414,16.8937,110.884,0.446992,-4.69653,0,0
2.098e+009,-13.1041,57.3413,30.8039,-142.136,47.4903,-33.1022,16.6865,109.034,0.239761,-6.54657,0,0
2.098e+009,-13.655,51.9621,31.668,-140.731,47.9974,-33.6282,16.3294,107.103,-0.117309,-8.4779,0,0
2.098e+009,-13.8689,46.1059,32.4919,-139.197,48.358,-33.7632,15.8661,105.434,-0.5806,-10.1472,0,0
2.098e+009,-13.8742,40.291,33.3502,-138.029,48.6408,-34.1259,15.2906,103.903,-1.15614,-11.6781,0,0
2.098e+009,-13.7656,34.6587,34.2033,-136.955,48.8679,-34.6141,14.6647,102.341,-1.78203,-13.2396,0,0
2.098e+009,-13.6243,29.5631,35.0348,-135.13,49.0435,-34.2915,14.0087,100.838,-2.43801,-14.7428,0,0
2.098e+009,-13.4671,24.5124,35.8867,-133.622,49.1807,-34.3833,13.294,99.2387,-3.15271,-16.3422,0,0
2.098e+009,-13.3186,19.706,36.7548,-132.462,49.2801,-34.7678,12.5253,97.694,-3.92143,-17.8868,0,0
2.099e+009,-10.1292,66.4342,19.8263,-173.016,36.3002,-57.4158,16.4739,115.6,0,0,0,0
2.099e+009,-10.203,66.1473,20.6432,-171.732,37.1761,-56.195,16.5329,115.537,0.0589671,-0.0632721,0,0
2.099e+009,-10.3023,65.8553,21.4892,-170.715,38.0979,-55.3252,16.6086,115.389,0.134703,-0.21091,0,0
2.099e+009,-10.403,65.6256,22.3468,-169.18,39.0213,-53.8253,16.6746,115.355,0.200623,-0.245337,0,0
2.099e+009,-10.5214,65.4024,23.1657,-168.072,39.9107,-52.847,16.745,115.225,0.271034,-0.375751,0,0
2.099e+009,-10.6694,65.2172,24.0198,-166.874,40.8235,-51.7391,16.8037,115.135,0.329734,-0.465726,0,0
2.099e+009,-10.8287,65.0296,24.8588,-165.406,41.7142,-50.4479,16.8554,114.958,0.381483,-0.642672,0,0
2.099e+009,-10.9999,64.757,25.7267,-164.163,42.65,-49.4236,16.9233,114.74,0.449359,-0.860703,0,0
2.099e+009,-11.1979,64.2893,26.5663,-162.522,43.5435,-48.2883,16.9772,114.234,0.50331,-1.36626,0,0
2.099e+009,-11.4159,63.8535,27.408,-161.516,44.4325,-47.7645,17.0245,113.751,0.550605,-1.84924,0,0
2.099e+009,-11.6751,63.2603,28.2293,-160.403,45.2715,-47.2698,17.0422,113.133,0.568282,-2.46718,0,0
2.099e+009,-12.0482,62.1417,29.1053,-158.949,46.112,-46.8657,17.0067,112.083,0.532722,-3.5173,0,0
2.099e+009,-12.5606,60.0319,29.957,-157.631,46.8782,-47.0385,16.9213,110.593,0.447348,-5.00769,0,0
2.099e+009,-13.2065,56.467,30.7952,-155.978,47.5124,-47.2284,16.7172,108.75,0.243228,-6.85047,0,0
2.099e+009,-13.7654,51.0044,31.6593,-154.698,48.011,-47.8549,16.3517,106.843,-0.122203,-8.7577,0,0
2.099e+009,-13.9849,45.0377,32.4841,-153.28,48.372,-48.1104,15.8879,105.169,-0.58602,-10.4312,0,0
2.099e+009,-13.9784,38.938,33.3498,-151.881,48.6578,-48.3124,15.308,103.569,-1.16592,-12.0317,0,0
2.099e+009,-13.8775,33.3396,34.1971,-150.529,48.8804,-48.5013,14.6833,102.028,-1.79061,-13.5728,0,0
2.099e+009,-13.7257,28.0255,35.0429,-149.365,49.0566,-48.8791,14.0137,100.486,-2.46026,-15.1142,0,0
2.099e+009,-13.5605,22.9334,35.8982,-148.005,49.1943,-49.0956,13.2961,98.9091,-3.17788,-16.6913,0,0
2.099e+009,-13.397,18.0697,36.7517,-146.816,49.2917,-49.4553,12.5401,97.3603,-3.93387,-18.2401,0,0
2.1e+009,-10.2909,65.9463,19.8755,173.153,36.3884,-72.1404,16.5129,114.706,0,0,0,0
2.1e+009,-10.3718,65.5027,20.6925,174.481,37.2717,-70.9721,16.5792,114.547,0.0662999,-0.159017,0,0
2.1e+009,-10.4666,65.4479,21.5548,176.078,38.2039,-69.2723,16.6491,114.65,0.136141,-0.0559816,0,0
2.1e+009,-10.5723,65.2899,22.3792,177.232,39.0925,-68.1458,16.7132,114.622,0.200276,-0.0837876,0,0
2.1e+009,-10.7181,65.1422,23.238,178.065,40.0037,-67.382,16.7657,114.553,0.252788,-0.153553,0,0
2.1e+009,-10.8459,64.873,24.0607,179.338,40.8998,-66.342,16.8391,114.32,0.326193,-0.385918,0,0
2.1e+009,-11.0033,64.685,24.9116,-179.442,41.8203,-65.2131,16.9087,114.229,0.39576,-0.477306,0,0
2.1e+009,-11.1805,64.3922,25.7582,-177.851,42.7242,-63.9241,16.966,113.927,0.453063,-0.779071,0,0
2.1e+009,-11.3843,64.0181,26.6043,-176.63,43.6221,-63.1005,17.0178,113.53,0.504858,-1.17651,0,0
2.1e+009,-11.6019,63.5448,27.4442,-175.821,44.5084,-62.8285,17.0642,112.993,0.551238,-1.71353,0,0
2.1e+009,-11.8793,62.8753,28.2858,-174.417,45.3622,-62.1016,17.0764,112.316,0.563494,-2.39049,0,0
2.1e+009,-12.2557,61.7045,29.1458,-172.819,46.1948,-61.5703,17.0491,111.248,0.536107,-3.45784,0,0
2.1e+009,-12.7813,59.6403,29.9842,-171.769,46.9332,-61.9993,16.9489,109.77,0.43599,-4.9365,0,0
2.1e+009,-13.4724,55.67,30.8579,-170.207,47.5886,-62.4263,16.7307,107.781,0.217753,-6.92496,0,0
2.1e+009,-14.0143,50.1289,31.7056,-168.547,48.071,-62.6493,16.3654,105.898,-0.147576,-8.80805,0,0
2.1e+009,-14.2316,44.0958,32.5359,-167.407,48.426,-63.149,15.89,104.258,-0.622896,-10.4481,0,0
2.1e+009,-14.2147,37.9278,33.3898,-166.473,48.704,-63.8021,15.3142,102.671,-1.19872,-12.0349,0,0
2.1e+009,-14.0976,32.1736,34.2389,-164.719,48.927,-63.6171,14.6882,101.101,-1.82479,-13.6047,0,0
2.1e+009,-13.9542,26.7882,35.086,-163.333,49.0994,-63.7528,14.0134,99.5797,-2.49957,-15.1264,0,0
2.1e+009,-13.7805,21.617,35.9387,-161.721,49.2349,-63.7181,13.2962,98.0026,-3.21676,-16.7036,0,0
2.1e+009,-13.6201,16.7287,36.7803,-160.577,49.3285,-64.1174,12.5483,96.4592,-3.96468,-18.247,0,0
2.101e+009,-10.4059,64.3195,19.8178,159.529,36.4806,-86.635,16.6628,113.836,0,0,0,0
2.101e+009,-10.4882,64.2019,20.6513,160.531,37.3659,-85.5864,16.7145,113.882,0.0516709,0.0464721,0,0
2.101e+009,-10.5859,63.9487,21.5076,161.834,38.2949,-84.2239,16.7873,113.942,0.124434,0.105923,0,0
2.101e+009,-10.725,63.8621,22.3582,163.053,39.1872,-83.0157,16.8289,113.931,0.166095,0.0955078,0,0
2.101e+009,-10.8289,63.5843,23.1883,164.285,40.1114,-81.9971,16.9231,113.718,0.26024,-0.117767,0,0
2.101e+009,-10.9747,63.4581,24.0147,165.085,40.9923,-81.2044,16.9776,113.711,0.314743,-0.12488,0,0
2.101e+009,-11.1432,63.1549,24.8692,166.844,41.9062,-79.724,17.037,113.432,0.374161,-0.403895,0,0
2.101e+009,-11.3254,62.9366,25.7329,168.047,42.8336,-78.7254,17.1007,113.228,0.437844,-0.608157,0,0
2.101e+009,-11.5336,62.6463,26.5799,169.157,43.7205,-77.9168,17.1407,112.926,0.47781,-0.909759,0,0
2.101e+009,-11.7618,61.9891,27.4215,170.387,44.6007,-77.3605,17.1792,112.253,0.516357,-1.58271,0,0
2.101e+009,-12.0424,61.3439,28.2602,172.012,45.458,-76.396,17.1979,111.592,0.535032,-2.24324,0,0
2.101e+009,-12.4166,60.2055,29.1087,173.421,46.2873,-76.0111,17.1787,110.568,0.515801,-3.26759,0,0
2.101e+009,-12.9654,58.0021,29.9732,174.7,47.0468,-76.2066,17.0736,109.093,0.4108,-4.74263,0,0
2.101e+009,-13.6685,53.995,30.8376,175.861,47.6958,-77.0288,16.8582,107.11,0.195398,-6.72574,0,0
2.101e+009,-14.2146,48.4789,31.6659,177.76,48.1687,-76.9683,16.5028,105.271,-0.160019,-8.56419,0,0
2.101e+009,-14.437,42.1113,32.5087,179.109,48.5317,-77.2816,16.023,103.609,-0.639857,-10.2265,0,0
2.101e+009,-14.4244,35.8246,33.3674,-179.949,48.8115,-77.9246,15.444,102.024,-1.21881,-11.8113,0,0
2.101e+009,-14.2933,29.9886,34.2069,-178.478,49.0317,-78.0201,14.8248,100.458,-1.838,-13.3775,0,0
2.101e+009,-14.1295,24.3979,35.0649,-177.054,49.2087,-78.1783,14.1437,98.8759,-2.51912,-14.9597,0,0
2.101e+009,-13.9392,19.1099,35.9244,-175.822,49.3456,-78.5375,13.4213,97.2845,-3.24158,-16.5512,0,0
2.101e+009,-13.7584,14.1386,36.772,-174.029,49.439,-78.279,12.667,95.7503,-3.9959,-18.0854,0,0
2.102e+009,-10.5125,64.1703,19.8125,145.383,36.5501,-101.198,16.7376,113.419,0,0,0,0
2.102e+009,-10.6119,63.935,20.6789,146.322,37.4717,-100.175,16.7929,113.503,0.0552775,0.0844788,0,0
2.102e+009,-10.7247,63.7081,21.5276,147.865,38.3711,-98.6416,16.8435,113.494,0.105939,0.0745687,0,0
2.102e+009,-10.8653,63.5252,22.3956,148.734,39.2781,-97.7899,16.8825,113.476,0.144945,0.0571591,0,0
2.102e+009,-10.9709,63.2428,23.2056,150.391,40.174,-96.3195,16.9683,113.29,0.230735,-0.129289,0,0
2.102e+009,-11.1171,63.0805,24.0481,151.421,41.0808,-95.3569,17.0327,113.222,0.295141,-0.196748,0,0
2.102e+009,-11.2806,62.8029,24.8976,152.72,41.9942,-94.3123,17.0966,112.968,0.359042,-0.450846,0,0
2.102e+009,-11.4557,62.5407,25.7278,154.033,42.89,-93.2948,17.1622,112.672,0.42467,-0.746772,0,0
2.102e+009,-11.6777,62.1697,26.5973,155.411,43.8013,-92.3098,17.204,112.279,0.466457,-1.1402,0,0
2.102e+009,-11.9094,61.6195,27.4394,156.238,44.6856,-91.9879,17.2462,111.774,0.508635,-1.64507,0,0
2.102e+009,-12.199,60.9243,28.2825,157.807,45.5427,-91.139,17.2602,111.054,0.522608,-2.36481,0,0
2.102e+009,-12.5824,59.6796,29.1337,159.564,46.3722,-90.4616,17.2385,109.974,0.500918,-3.44502,0,0
2.102e+009,-13.1502,57.3992,30.003,160.718,47.1289,-90.8244,17.1259,108.458,0.388292,-4.96145,0,0
2.102e+009,-13.8609,53.3174,30.8594,162.06,47.7629,-91.3954,16.9035,106.545,0.165928,-6.87412,0,0
2.102e+009,-14.4006,47.545,31.6929,163.816,48.2385,-91.5283,16.5456,104.655,-0.191994,-8.76363,0,0
2.102e+009,-14.6139,41.1069,32.5357,164.873,48.5952,-92.1243,16.0595,103.003,-0.678084,-10.416,0,0
2.102e+009,-14.5822,34.8456,33.375,166.213,48.8687,-92.355,15.4938,101.432,-1.24381,-11.987,0,0
2.102e+009,-14.4445,28.8413,34.2228,167.672,49.0886,-92.4934,14.8658,99.8343,-1.87176,-13.5847,0,0
2.102e+009,-14.2653,23.1783,35.0824,169.009,49.2655,-92.7793,14.1831,98.2112,-2.55446,-15.2078,0,0
2.102e+009,-14.0637,17.8769,35.9325,170.194,49.3977,-93.174,13.4652,96.6322,-3.2724,-16.7868,0,0
2.102e+009,-13.8704,12.8232,36.794,171.796,49.4935,-93.1158,12.6995,95.0878,-4.03806,-18.3311,0,0
2.103e+009,-10.596,62.8867,19.8385,131.065,36.4528,-116.219,16.6142,112.716,0,0,0,0
2.103e+009,-10.6788,62.5129,20.6831,132.793,37.3553,-114.644,16.6723,112.563,0.0580377,-0.153297,0,0
2.103e+009,-10.8072,62.2748,21.5624,134.085,38.2804,-113.346,16.718,112.57,0.103807,-0.146358,0,0
2.103e+009,-10.9094,62.0738,22.3776,135.178,39.177,-112.314,16.7994,112.508,0.185149,-0.208381,0,0
2.103e+009,-11.0413,61.9201,23.1999,136.11,40.0591,-111.401,16.8592,112.489,0.244981,-0.227476,0,0
2.103e+009,-11.193,61.7093,24.0605,137.548,40.9871,-110.12,16.9266,112.333,0.31235,-0.383607,0,0
2.103e+009,-11.3577,61.4991,24.9101,138.934,41.8966,-108.943,16.9865,112.123,0.372318,-0.59348,0,0
2.103e+009,-11.5488,61.1307,25.7579,140.319,42.8064,-107.851,17.0485,111.83,0.434254,-0.886013,0,0
2.103e+009,-11.7622,60.7706,26.6131,141.429,43.7092,-107.128,17.0961,111.443,0.481916,-1.27302,0,0
2.103e+009,-12.002,60.2234,27.4446,142.693,44.5765,-106.423,17.1319,110.884,0.517693,-1.83213,0,0
2.103e+009,-12.3065,59.4959,28.3051,143.918,45.4427,-105.883,17.1376,110.199,0.523411,-2.51763,0,0
2.103e+009,-12.6826,58.2114,29.1403,145.17,46.2599,-105.738,17.1196,109.093,0.505392,-3.62331,0,0
2.103e+009,-13.2447,55.8403,29.9862,146.573,47.0103,-105.846,17.0241,107.581,0.409892,-5.135,0,0
2.103e+009,-13.9603,51.6366,30.8499,148.048,47.6492,-106.324,16.7993,105.627,0.18513,-7.0888,0,0
2.103e+009,-14.5288,45.6511,31.7075,149.756,48.1311,-106.483,16.4236,103.762,-0.190639,-8.95455,0,0
2.103e+009,-14.7169,38.993,32.5463,150.938,48.4888,-107.005,15.9425,102.056,-0.671713,-10.6598,0,0
2.103e+009,-14.6766,32.5952,33.3936,151.991,48.762,-107.541,15.3684,100.469,-1.2458,-12.2475,0,0
2.103e+009,-14.5259,26.5878,34.2344,153.787,48.9785,-107.323,14.7441,98.8894,-1.87008,-13.8267,0,0
